SettlementPoint,Month,DayOfWeek,Hour,Price,NormalizedPrice
HB_PAN,5,0,3,2.21,0.00792796670971445
HB_PAN,5,0,4,3.9,0.013990529487731381
HB_PAN,5,0,5,6.557499999999999,0.023523819773281673
HB_PAN,5,0,6,9.5125,0.03412433634667814
HB_PAN,5,0,7,13.39,0.04803415124121108
HB_PAN,5,0,8,13.285,0.04765748313961831
HB_PAN,5,0,9,15.0375,0.05394425312096427
HB_PAN,5,0,10,14.3475,0.0514690055962118
HB_PAN,5,0,11,15.1875,0.05448235040895394
HB_PAN,5,0,12,18.7725,0.06734287559190702
HB_PAN,5,0,13,17.810000000000002,0.06389008466063999
HB_PAN,5,0,14,20.1975,0.07245479982780888
HB_PAN,5,0,15,17.5075,0.06280492179652748
HB_PAN,5,0,16,23.169999999999998,0.08311809441813746
HB_PAN,5,0,17,20.845000000000002,0.07477758645429762
HB_PAN,5,0,18,17.4575,0.06262555603386426
HB_PAN,5,0,19,8.450000000000001,0.030312813890084667
HB_PAN,5,0,20,7.192499999999999,0.025801764959104603
HB_PAN,5,0,21,9.6175,0.034501004448270915
HB_PAN,5,0,22,6.82,0.024465490027263597
HB_PAN,5,0,23,5.5275,0.019828885062419286
HB_PAN,5,0,24,5.0,0.017936576266322286
HB_PAN,5,1,1,2.71,0.009138117075802537
HB_PAN,5,1,2,2.11,0.00711491772322633
HB_PAN,5,1,3,2.8325000000000005,0.009551186943620182
HB_PAN,5,1,4,3.6149999999999998,0.01218977609927165
HB_PAN,5,1,5,4.62,0.015578635014836799
HB_PAN,5,1,6,7.295,0.02459873212840572
HB_PAN,5,1,7,11.775,0.03970528729430808
HB_PAN,5,1,8,12.3075,0.04150087671971946
HB_PAN,5,1,9,12.620000000000001,0.04255462638251957
HB_PAN,5,1,10,12.094999999999999,0.04078432694901538
HB_PAN,5,1,11,12.270000000000001,0.04137442676018345
HB_PAN,5,1,12,13.700000000000001,0.046196385217156744
HB_PAN,5,1,13,15.557500000000001,0.05245987321284058
HB_PAN,5,1,14,18.582500000000003,0.06266016994874564
HB_PAN,5,1,15,21.192500000000003,0.07146108713245214
HB_PAN,5,1,16,25.384999999999998,0.08559819260857837
HB_PAN,5,1,17,28.0325,0.09452555975182089
HB_PAN,5,1,18,21.3925,0.07213548691664419
HB_PAN,5,1,19,16.335,0.055081602373887255
HB_PAN,5,1,20,14.559999999999999,0.04909630428918263
HB_PAN,5,1,21,13.54,0.045656865389803084
HB_PAN,5,1,22,9.495000000000001,0.03201712975451849
HB_PAN,5,1,23,8.212499999999999,0.027692541138386834
HB_PAN,5,1,24,6.324999999999999,0.021327893175074185
HB_PAN,5,2,1,11.426,0.025113633366448927
HB_PAN,5,2,2,10.638,0.023381658651521413
HB_PAN,5,2,3,9.686,0.021289222193893252
HB_PAN,5,2,4,8.972,0.019719894850672128
HB_PAN,5,2,5,10.412,0.022884924786580278
HB_PAN,5,2,6,12.620000000000001,0.027737970688306097
HB_PAN,5,2,7,16.2,0.035606586778966616
HB_PAN,5,2,8,19.2,0.042200399145441915
HB_PAN,5,2,9,21.278,0.04676771317795381
HB_PAN,5,2,10,21.278,0.04676771317795381
HB_PAN,5,2,11,21.072,0.0463149380621225
HB_PAN,5,2,12,22.54,0.049541510246784416
HB_PAN,5,2,13,24.424,0.053682424412930904
HB_PAN,5,2,14,29.398000000000003,0.06461496531654697
HB_PAN,5,2,15,32.072,0.07049225007253195
HB_PAN,5,2,16,34.914,0.07673878832103954
HB_PAN,5,2,17,38.638,0.08492390740529088
HB_PAN,5,2,18,29.308,0.0644171509455527
HB_PAN,5,2,19,18.002,0.03956727007376278
HB_PAN,5,2,20,16.78,0.03688139050315185
HB_PAN,5,2,21,16.838,0.037008870875570365
HB_PAN,5,2,22,11.166,0.02454216962802107
HB_PAN,5,2,23,9.925999999999998,0.021816727183211274
HB_PAN,5,2,24,8.184000000000001,0.01798792013574462
HB_PAN,5,3,1,7.506,0.018972080255994176
HB_PAN,5,3,2,6.411999999999999,0.016206898294888708
HB_PAN,5,3,3,4.928,0.012455956768124074
HB_PAN,5,3,4,3.946,0.009973864733566883
HB_PAN,5,3,5,5.776,0.014599351926275294
HB_PAN,5,3,6,10.086,0.02549325892112407
HB_PAN,5,3,7,13.437999999999999,0.033965736008533136
HB_PAN,5,3,8,14.822,0.03746391867230824
HB_PAN,5,3,9,16.834,0.0425494269956576
HB_PAN,5,3,10,17.482,0.04418730442782976
HB_PAN,5,3,11,19.03,0.0481000116269077
HB_PAN,5,3,12,19.938,0.050395062102852634
HB_PAN,5,3,13,21.978,0.055551342907839064
HB_PAN,5,3,14,24.532,0.062006804268591675
HB_PAN,5,3,15,31.2,0.07886076525273358
HB_PAN,5,3,16,36.166,0.09141277038879367
HB_PAN,5,3,17,32.762,0.08280885869263005
HB_PAN,5,3,18,24.118000000000002,0.06096038257581502
HB_PAN,5,3,19,17.712,0.04476864981270568
HB_PAN,5,3,20,14.3,0.036144517407502894
HB_PAN,5,3,21,15.074000000000002,0.03810087100704186
